id,user_id,recipe_id,type,timestamp,metadata_json
int-f8c19f4516,emily_brown,chicken-curry-ab5af5,like,2025-08-30T04:46:46.031087Z,{}
int-f8e722f446,foodhunter,veg-manchurian-gravy-9b7f2a,like,2025-08-02T04:46:31.165323Z,{}
int-f9290f34a6,emily_brown,sweet-corn-soup-bfa775,view,2025-10-10T04:46:31.653972Z,"{""device"": ""desktop""}"
int-f9baee434f,ananya_verma,veg-hakka-noodles-39334a,view,2025-08-25T04:46:29.441554Z,"{""device"": ""mobile""}"
int-f9bb9c63bc,emily_brown,sweet-corn-soup-bfa775,view,2025-08-24T04:46:31.533072Z,"{""device"": ""mobile""}"
int-f9c73e10b4,emily_brown,egg-fried-rice-0a5d03,view,2025-09-30T04:46:43.265571Z,"{""device"": ""mobile""}"
int-f9d36e8795,foodhunter,idli-sambar-4285ed,view,2025-06-29T05:33:19.142571Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""search"", ""duration_seconds"": 7, ""scroll_depth"": 0.9}"
int-fa1d3b82cc,emily_brown,khichdi-05f041ae,rating,2025-06-25T10:20:19.176579Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""homepage"", ""sentiment"": ""negative""}"
int-fa2a5170c3,meera_nair,paneer-butter-masala-585808,view,2025-10-06T04:46:27.534392Z,"{""device"": ""desktop""}"
int-fad2ee1399,chefkaran,kheer-beaf6b,rating,2025-08-12T14:30:40.620675Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""search"", ""sentiment"": ""negative""}"
int-fadcad1628,aditya_patel,kheer-beaf6b,view,2025-11-16T04:46:53.373887Z,"{""device"": ""desktop""}"
int-fafa66a283,emily_brown,egg-fried-rice-0a5d03,rating,2025-06-25T07:35:57.176579Z,"{""platform"": ""web"", ""device"": ""tablet"", ""rating"": 2, ""referrer"": ""homepage"", ""sentiment"": ""negative""}"
int-fb0fa03a19,tandooritiger,idli-sambar-4285ed,view,2025-09-06T04:46:35.229235Z,"{""device"": ""desktop""}"
int-fb537cffb9,spicequeen,paneer-butter-masala-585808,view,2025-09-19T04:46:27.560266Z,"{""device"": ""mobile""}"
int-fb5e05f5d0,spicequeen,veg-manchurian-gravy-9b7f2a,view,2025-09-10T04:46:30.437370Z,"{""device"": ""mobile""}"
int-fb97af7d77,spicequeen,veg-burrito-5fdafb,view,2025-11-14T04:46:48.426789Z,"{""device"": ""desktop""}"
int-fc2b5de14e,chefkaran,kheer-beaf6b,view,2025-08-12T19:04:51.620675Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""homepage"", ""duration_seconds"": 56, ""scroll_depth"": 0.64}"
int-fc8d8dc226,foodhunter,egg-fried-rice-0a5d03,view,2025-11-09T04:46:43.384304Z,"{""device"": ""desktop""}"
int-fca6db46dc,priya_deshmukh,pasta-alfredo-e579c2,view,2025-11-03T04:46:47.360339Z,"{""device"": ""desktop""}"
int-fd5b459879,foodhunter,aloo-paratha-ca4160,like,2025-06-29T06:02:35.142571Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage""}"
int-fd85e7e6c0,tandooritiger,pasta-alfredo-e579c2,rating,2025-03-15T08:34:22.098526Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 5, ""referrer"": ""search"", ""sentiment"": ""positive""}"
int-fdd4124864,meera_nair,idli-sambar-4285ed,view,2025-11-03T04:46:35.256906Z,"{""device"": ""mobile""}"
int-fdfe3ac01e,spicequeen,sweet-corn-soup-bfa775,view,2025-11-16T04:46:31.628887Z,"{""device"": ""mobile""}"
int-fe83a15261,spicequeen,pasta-alfredo-e579c2,rating,2025-11-10T04:46:48.175426Z,"{""rating"": 4}"
int-ffa0f38e6c,rohan_kulkarni,sweet-corn-soup-bfa775,view,2025-08-22T04:46:31.426949Z,"{""device"": ""desktop""}"
int-ffc7d62a9a,spicequeen,kheer-beaf6b,like,2025-01-13T01:29:21.440463Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage""}"
int-ffcb15199f,priya_deshmukh,idli-sambar-4285ed,view,2025-08-22T04:46:34.862988Z,"{""device"": ""mobile""}"
int-ffe7988711,tandooritiger,pasta-alfredo-e579c2,view,2025-09-22T04:46:47.306692Z,"{""device"": ""desktop""}"
int-0001e624cd,butterchickenboss,aloo-paratha-76e72f,view,2025-05-24T20:55:44.673761Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 85, ""scroll_depth"": 0.61}"
int-00321fa88c,liam_harris,sweet-corn-soup-4ecf25,like,2025-06-11T01:21:01.391631Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search""}"
int-0094970026,kabir_singh,tomato-soup-902aca,view,2025-09-06T04:53:31.987689Z,"{""device"": ""mobile""}"
int-0095279ce1,ananya_verma,veg-manchurian-gravy-7d1fde,view,2025-11-18T04:53:29.854277Z,"{""device"": ""desktop""}"
int-00c711d68a,aditya_patel,veg-hakka-noodles-d9f3e3,view,2025-09-08T04:53:28.295774Z,"{""device"": ""desktop""}"
int-010f0d6a3b,snackattack,idli-sambar-7818ec,view,2025-10-01T12:45:25.800321Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 4, ""scroll_depth"": 0.86}"
int-01394f4308,aditya_patel,chicken-curry-7cb53a,view,2024-11-14T10:21:29.281238Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""search"", ""duration_seconds"": 77, ""scroll_depth"": 0.84}"
int-01b1f646ce,spicequeen,chicken-curry-7cb53a,view,2025-02-17T12:54:29.156953Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 11, ""scroll_depth"": 0.64}"
int-01ff8cdbc3,liam_harris,chole-masala-97dc16,view,2025-11-09T04:53:36.924795Z,"{""device"": ""mobile""}"
int-0203d3512b,snackattack,veg-manchurian-gravy-7d1fde,like,2025-11-17T04:53:30.536392Z,{}
int-0264d7b347,ananya_verma,khichdi-d1dcf448,attempt,2025-10-01T05:18:12.934435Z,"{""success"": true, ""notes"": """", ""device"": ""tablet"", ""platform"": ""web"", ""referrer"": ""homepage"", ""time_taken_minutes"": 67}"
int-02c701e492,butterchickenboss,chicken-biryani-c42eb8,like,2025-11-13T04:53:28.159911Z,{}
int-02fa4079c7,aditya_patel,dal-tadka-15e912,view,2024-11-14T10:08:00.281238Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 12, ""scroll_depth"": 0.57}"
int-0336bcae05,ananya_verma,chicken-curry-7cb53a,view,2025-10-01T04:44:21.934435Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""internal"", ""duration_seconds"": 5, ""scroll_depth"": 0.39}"
int-03674167cd,meera_nair,pasta-alfredo-d9360a,like,2025-09-23T04:53:40.059911Z,{}
int-0387375934,liam_harris_972f,tomato-soup-902aca,like,2025-11-03T04:53:32.338477Z,{}
int-0392bda2d1,aditya_patel,veg-hakka-noodles-d9f3e3,view,2025-08-26T04:53:28.648648Z,"{""device"": ""desktop""}"
int-0403835a0d,meera_nair,sweet-corn-soup-4ecf25,view,2025-11-23T04:53:31.464509Z,"{""device"": ""desktop""}"
int-0422c5b9ba,liam_harris,chicken-curry-7cb53a,like,2025-06-11T00:24:45.391631Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-0438f552f5,kabir_singh,sweet-corn-soup-4ecf25,like,2025-08-24T04:53:31.649570Z,{}
int-047c237fcb,spicequeen,veg-manchurian-gravy-7d1fde,view,2025-02-17T13:17:33.156953Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""internal"", ""duration_seconds"": 12, ""scroll_depth"": 0.43}"
int-04be45cefa,snackattack,khichdi-d1dcf448,rating,2025-09-06T04:53:26.487626Z,"{""rating"": 3}"
int-04d4425da5,butterchickenboss,tomato-soup-902aca,view,2025-07-29T04:53:32.040860Z,"{""device"": ""mobile""}"
int-0504418ac7,liam_harris_972f,veg-manchurian-gravy-7d1fde,view,2025-10-13T04:53:29.497358Z,"{""device"": ""desktop""}"
int-057234e5bf,spicequeen,pav-bhaji-388214,view,2025-02-17T16:17:05.156953Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage"", ""duration_seconds"": 54, ""scroll_depth"": 0.79}"
int-05887334c0,snackattack,chicken-biryani-c42eb8,view,2025-10-01T10:11:13.800321Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 45, ""scroll_depth"": 0.63}"
int-05f50e6ea9,snackattack,pasta-alfredo-d9360a,attempt,2025-09-23T04:53:40.283260Z,"{""success"": true, ""time_taken_minutes"": 32}"
int-0618b4ceb0,aditya_patel,aloo-paratha-76e72f,view,2024-11-14T11:36:24.281238Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""internal"", ""duration_seconds"": 51, ""scroll_depth"": 0.96}"
int-063149ae41,snackattack,chicken-curry-7cb53a,view,2025-11-07T04:53:38.712313Z,"{""device"": ""desktop""}"
int-064b4f997a,liam_harris,gulab-jamun-21d96c,like,2025-06-11T01:39:52.391631Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage""}"
int-071d376d73,kabir_singh,egg-fried-rice-5c895e,view,2025-08-09T04:53:37.901069Z,"{""device"": ""desktop""}"
int-078538b97b,spicequeen,pav-bhaji-388214,view,2025-08-09T04:53:35.070486Z,"{""device"": ""mobile""}"
int-0798ae19c9,ananya_verma,dal-tadka-15e912,view,2025-10-13T04:53:36.258635Z,"{""device"": ""desktop""}"
int-07dd98d926,liam_harris,pasta-alfredo-d9360a,like,2025-06-11T02:58:36.391631Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""suggested""}"
int-086a2e81dd,snackattack,masala-dosa-1aded2,like,2025-11-10T04:53:32.853119Z,{}
int-0871799468,snackattack,chocolate-cake-e21af0,view,2025-09-13T04:53:43.303854Z,"{""device"": ""desktop""}"
int-08af636ff3,snackattack,chole-masala-97dc16,view,2025-10-08T04:53:37.183776Z,"{""device"": ""mobile""}"
int-0930e7a6dd,ananya_verma,sweet-corn-soup-4ecf25,view,2025-11-01T04:53:31.436255Z,"{""device"": ""mobile""}"
int-0947de161f,liam_harris_972f,pasta-alfredo-d9360a,rating,2025-08-19T19:29:21.099952Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 1, ""referrer"": ""search"", ""sentiment"": ""negative""}"
int-0970f20e54,ananya_verma,pav-bhaji-388214,rating,2025-10-11T04:53:35.594681Z,"{""rating"": 5}"
int-09bae837d2,butterchickenboss,chocolate-cake-e21af0,like,2025-09-22T04:53:43.528230Z,{}
int-09bc11c2f7,snackattack,chole-masala-97dc16,view,2025-10-11T04:53:36.790644Z,"{""device"": ""mobile""}"
int-09c9b05ce8,spicequeen,kheer-585de0,rating,2025-09-12T04:53:44.964799Z,"{""rating"": 4}"
int-09f262b5d3,aditya_patel,pasta-alfredo-d9360a,view,2025-10-02T04:53:39.693517Z,"{""device"": ""mobile""}"
int-09fefdaf36,aditya_patel,aloo-paratha-76e72f,like,2024-11-14T09:52:57.281238Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""internal""}"
int-0a67eb8d58,liam_harris,masala-dosa-1aded2,view,2025-06-11T02:22:29.391631Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 89, ""scroll_depth"": 0.81}"
int-0aa2aea2d5,ananya_verma,chocolate-cake-e21af0,view,2025-08-24T04:53:43.170329Z,"{""device"": ""mobile""}"
int-0ad45a0950,liam_harris,chole-masala-97dc16,view,2025-06-10T23:28:55.391631Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""social"", ""duration_seconds"": 65, ""scroll_depth"": 0.94}"
int-0b129056e3,aditya_patel,paneer-butter-masala-891ff3,view,2025-09-12T04:53:26.879647Z,"{""device"": ""mobile""}"
int-0baf1c1c3e,ananya_verma,chicken-tacos-8b19fd,rating,2025-08-20T04:53:42.956837Z,"{""rating"": 3}"
int-0bc575ba27,spicequeen,sweet-corn-soup-4ecf25,rating,2025-08-28T04:53:31.737857Z,"{""rating"": 3}"
int-0be2eb40c5,liam_harris,paneer-butter-masala-891ff3,like,2025-08-24T04:53:27.355277Z,{}
int-0be6416808,snackattack,paneer-butter-masala-891ff3,like,2025-11-04T04:53:27.381433Z,{}
int-0c5bc98c41,liam_harris,masala-dosa-1aded2,view,2025-08-13T04:53:32.741690Z,"{""device"": ""desktop""}"
int-0c5f13a13e,liam_harris,aloo-paratha-76e72f,view,2025-11-18T04:53:34.185931Z,"{""device"": ""desktop""}"
int-0c63b7df53,butterchickenboss,idli-sambar-7818ec,view,2025-11-24T04:53:33.568780Z,"{""device"": ""mobile""}"
int-0c893a5525,snackattack,veg-burrito-173672,view,2025-09-02T04:53:41.336906Z,"{""device"": ""desktop""}"
int-0c90c29d63,kabir_singh,chole-masala-97dc16,view,2025-11-21T04:53:36.818788Z,"{""device"": ""mobile""}"
int-0d0e2fb183,aditya_patel,idli-sambar-7818ec,like,2025-10-19T04:53:33.723189Z,{}
int-0d291710db,ananya_verma,pav-bhaji-388214,view,2025-10-23T04:53:35.044041Z,"{""device"": ""desktop""}"
int-0d51517ac5,ishita_pandey,veg-manchurian-gravy-7d1fde,view,2025-08-12T11:25:08.867250Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 28, ""scroll_depth"": 0.63}"
int-0e41857193,kabir_singh,chole-masala-97dc16,rating,2025-11-13T04:53:37.516283Z,"{""rating"": 3}"
int-0e4b496cae,butterchickenboss,dal-tadka-15e912,view,2025-11-08T04:53:35.738448Z,"{""device"": ""desktop""}"
int-0e913a2ac4,snackattack,pav-bhaji-388214,like,2025-08-01T04:53:35.484966Z,{}
int-0eb1818329,kabir_singh,egg-fried-rice-5c895e,rating,2025-06-17T09:57:41.336296Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 3, ""referrer"": ""homepage"", ""sentiment"": ""neutral""}"
int-0f0f6ac780,spicequeen,veg-hakka-noodles-d9f3e3,view,2025-09-06T04:53:28.892766Z,"{""device"": ""mobile""}"
int-0f64dbde7e,aditya_patel,kheer-585de0,view,2024-11-14T10:49:39.281238Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 31, ""scroll_depth"": 0.64}"
int-105590a412,snackattack,veg-manchurian-gravy-7d1fde,view,2025-08-01T04:53:29.812886Z,"{""device"": ""desktop""}"
int-105fcb08b4,liam_harris_972f,chole-masala-97dc16,attempt,2025-08-19T18:38:02.099952Z,"{""success"": false, ""notes"": """", ""device"": ""mobile"", ""platform"": ""android"", ""referrer"": ""search"", ""time_taken_minutes"": 78}"
int-106322f182,butterchickenboss,paneer-butter-masala-891ff3,view,2025-10-23T04:53:27.087335Z,"{""device"": ""mobile""}"
int-107ff55a11,liam_harris_972f,khichdi-d1dcf448,attempt,2025-08-10T04:53:26.538910Z,"{""success"": false, ""time_taken_minutes"": 101}"
int-1083640e2d,ishita_pandey,chicken-tacos-8b19fd,view,2025-08-12T09:32:02.867250Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 77, ""scroll_depth"": 0.86}"
int-1120fd6b0b,spicequeen,chicken-tacos-8b19fd,like,2025-09-03T04:53:42.730866Z,{}
int-112748d41d,snackattack,sweet-corn-soup-4ecf25,view,2025-10-01T11:51:03.800321Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage"", ""duration_seconds"": 47, ""scroll_depth"": 0.54}"
int-11e4305977,ananya_verma,chicken-biryani-c42eb8,view,2025-10-01T05:11:59.934435Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 24, ""scroll_depth"": 0.29}"
int-11eb899f79,aditya_patel,veg-manchurian-gravy-7d1fde,view,2025-08-07T04:53:29.916505Z,"{""device"": ""mobile""}"
int-121cf0edb0,spicequeen,veg-hakka-noodles-d9f3e3,view,2025-09-24T04:53:29.037628Z,"{""device"": ""desktop""}"
int-122124a159,snackattack,tomato-soup-902aca,view,2025-08-27T04:53:32.102444Z,"{""device"": ""desktop""}"
int-125ccd76c9,liam_harris,tomato-soup-902aca,like,2025-09-02T04:53:32.363863Z,{}
int-1279f8ca44,ananya_verma,chocolate-cake-e21af0,rating,2025-10-01T03:47:55.934435Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 4, ""referrer"": ""search"", ""sentiment"": ""positive""}"
int-12b665cadf,ananya_verma,veg-manchurian-gravy-7d1fde,like,2025-08-10T04:53:30.564961Z,{}
int-12da74b2bf,kabir_singh,veg-hakka-noodles-d9f3e3,view,2025-11-13T04:53:28.531415Z,"{""device"": ""desktop""}"
int-12ed9df1cb,liam_harris_972f,veg-burrito-173672,like,2025-09-23T04:53:41.673478Z,{}
int-1313c8f9e6,liam_harris,veg-hakka-noodles-d9f3e3,view,2025-11-06T04:53:28.452537Z,"{""device"": ""desktop""}"
int-135b58f866,meera_nair,veg-manchurian-gravy-7d1fde,like,2025-09-27T16:00:10.747138Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-1493e8fba0,liam_harris,aloo-paratha-76e72f,rating,2025-06-10T23:41:35.391631Z,"{""platform"": ""android"", ""device"": ""mobile"", ""rating"": 2, ""referrer"": ""homepage"", ""sentiment"": ""negative""}"
int-149a0c5aa9,butterchickenboss,pav-bhaji-388214,attempt,2025-05-24T21:35:40.673761Z,"{""success"": false, ""notes"": """", ""device"": ""mobile"", ""platform"": ""android"", ""referrer"": ""internal"", ""time_taken_minutes"": 172}"
int-14ba649f6d,meera_nair,veg-manchurian-gravy-7d1fde,view,2025-08-19T04:53:29.725218Z,"{""device"": ""mobile""}"
int-150224b4de,spicequeen,chicken-tacos-8b19fd,like,2025-11-04T04:53:42.890471Z,{}
int-153bc63a1d,aditya_patel,aloo-paratha-76e72f,view,2024-11-14T12:06:06.281238Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""internal"", ""duration_seconds"": 50, ""scroll_depth"": 0.24}"
int-154078f28e,snackattack,khichdi-d1dcf448,view,2025-10-01T10:49:50.800321Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""suggested"", ""duration_seconds"": 12, ""scroll_depth"": 0.77}"
int-15b7d38796,kabir_singh,aloo-paratha-76e72f,view,2025-09-10T04:53:34.370722Z,"{""device"": ""desktop""}"
int-15da3be528,liam_harris_972f,dal-tadka-15e912,view,2025-08-19T19:17:19.099952Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""social"", ""duration_seconds"": 59, ""scroll_depth"": 0.61}"
int-15e3dc15c3,liam_harris,veg-hakka-noodles-d9f3e3,like,2025-09-10T04:53:29.065471Z,{}
int-15f32b60f2,spicequeen,aloo-paratha-76e72f,view,2025-02-17T11:47:17.156953Z,"{""platform"": ""web"", ""device"": ""desktop"", ""referrer"": ""search"", ""duration_seconds"": 24, ""scroll_depth"": 0.23}"
int-165b6ef4a3,ishita_pandey,idli-sambar-7818ec,view,2025-10-20T04:53:33.485744Z,"{""device"": ""mobile""}"
int-16d7d5d39b,meera_nair,gulab-jamun-21d96c,view,2025-11-12T04:53:44.069592Z,"{""device"": ""desktop""}"
int-1707fa9628,liam_harris,veg-burrito-173672,view,2025-09-09T04:53:41.401314Z,"{""device"": ""desktop""}"
int-1738769765,butterchickenboss,aloo-paratha-76e72f,like,2025-10-21T04:53:34.766795Z,{}
int-174092577e,liam_harris_972f,paneer-butter-masala-891ff3,like,2025-09-13T04:53:27.140838Z,{}
int-17699b2330,ananya_verma,egg-fried-rice-5c895e,like,2025-10-26T04:53:38.205544Z,{}
int-1779aab7b6,butterchickenboss,pav-bhaji-388214,view,2025-05-24T20:57:22.673761Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 60, ""scroll_depth"": 0.64}"
int-1784a458cc,kabir_singh,dal-tadka-15e912,like,2025-11-02T04:53:36.477393Z,{}
int-179aed3dc8,spicequeen,masala-dosa-1aded2,view,2025-10-05T04:53:32.814141Z,"{""device"": ""desktop""}"
int-179c8ba1d4,aditya_patel,tomato-soup-902aca,view,2024-11-14T10:40:37.281238Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 79, ""scroll_depth"": 0.22}"
int-17afd01622,butterchickenboss,chicken-biryani-c42eb8,attempt,2025-05-24T22:19:09.673761Z,"{""success"": false, ""notes"": """", ""device"": ""mobile"", ""platform"": ""android"", ""referrer"": ""search"", ""time_taken_minutes"": 150}"
int-17bb902590,meera_nair,chicken-tacos-8b19fd,like,2025-08-25T04:53:42.755341Z,{}
int-17df0e10c6,spicequeen,pasta-alfredo-d9360a,view,2025-02-17T15:15:57.156953Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 78, ""scroll_depth"": 0.67}"
int-17fd1dbccf,ishita_pandey,veg-manchurian-gravy-7d1fde,like,2025-11-15T04:53:30.206516Z,{}
int-18468ffbe8,kabir_singh,dal-tadka-15e912,like,2025-10-04T04:53:36.431624Z,{}
int-1870a344c1,snackattack,idli-sambar-7818ec,like,2025-09-15T04:53:33.830745Z,{}
int-18807e62cb,snackattack,gulab-jamun-21d96c,view,2025-08-07T04:53:43.852504Z,"{""device"": ""desktop""}"
int-1894df7659,spicequeen,aloo-paratha-76e72f,view,2025-08-03T04:53:34.443424Z,"{""device"": ""desktop""}"
int-18e50a7c3d,kabir_singh,kheer-585de0,attempt,2025-06-17T07:48:08.336296Z,"{""success"": true, ""notes"": """", ""device"": ""desktop"", ""platform"": ""web"", ""referrer"": ""internal"", ""time_taken_minutes"": 81}"
int-1a4f83cdf5,spicequeen,chocolate-cake-e21af0,view,2025-11-02T04:53:43.360122Z,"{""device"": ""desktop""}"
int-1abb379efb,ananya_verma,chicken-tacos-8b19fd,attempt,2025-11-19T04:53:43.069542Z,"{""success"": false, ""time_taken_minutes"": 46}"
int-1afe69da30,snackattack,gulab-jamun-21d96c,like,2025-10-15T04:53:44.174721Z,{}
int-1b3fe27c43,aditya_patel,paneer-butter-masala-891ff3,view,2024-11-14T10:28:23.281238Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""homepage"", ""duration_seconds"": 87, ""scroll_depth"": 0.85}"
int-1c42aa04ee,aditya_patel,khichdi-d1dcf448,view,2025-11-20T04:53:26.156159Z,"{""device"": ""desktop""}"
int-1c6dd4f247,spicequeen,dal-tadka-15e912,view,2025-08-25T04:53:36.229543Z,"{""device"": ""mobile""}"
int-1c71c5635d,butterchickenboss,egg-fried-rice-5c895e,like,2025-05-24T20:06:25.673761Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""internal""}"
int-1d5cbda3ff,snackattack,veg-burrito-173672,like,2025-10-03T04:53:41.963502Z,{}
int-1ddde0f794,ananya_verma,chole-masala-97dc16,rating,2025-11-06T04:53:37.488080Z,"{""rating"": 5}"
int-1deea88702,aditya_patel,egg-fried-rice-5c895e,like,2025-08-08T04:53:38.230876Z,{}
int-1e83e216fc,liam_harris,kheer-585de0,like,2025-06-11T02:32:02.391631Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search""}"
int-1ee7a4becc,snackattack,chicken-curry-7cb53a,like,2025-09-15T04:53:39.203380Z,{}
int-1f291ddf57,butterchickenboss,aloo-paratha-76e72f,rating,2025-05-24T20:45:17.673761Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""rating"": 5, ""referrer"": ""suggested"", ""sentiment"": ""positive""}"
int-1f385d0555,ananya_verma,veg-hakka-noodles-d9f3e3,rating,2025-10-01T03:38:52.934435Z,"{""platform"": ""web"", ""device"": ""desktop"", ""rating"": 2, ""referrer"": ""suggested"", ""sentiment"": ""negative""}"
int-1fbd2aab91,liam_harris,masala-dosa-1aded2,view,2025-11-24T04:53:32.554029Z,"{""device"": ""desktop""}"
int-200c07072f,ananya_verma,khichdi-d1dcf448,like,2025-09-17T04:53:26.290586Z,{}
int-20199eb6ad,spicequeen,chole-masala-97dc16,view,2025-02-17T16:08:48.156953Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""social"", ""duration_seconds"": 30, ""scroll_depth"": 0.33}"
int-20fc0119de,liam_harris,paneer-butter-masala-891ff3,view,2025-06-10T23:08:43.391631Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""search"", ""duration_seconds"": 4, ""scroll_depth"": 0.95}"
int-217bec4be4,meera_nair,veg-hakka-noodles-d9f3e3,view,2025-10-05T04:53:28.326144Z,"{""device"": ""mobile""}"
int-218fcfdea5,butterchickenboss,gulab-jamun-21d96c,view,2025-08-14T04:53:43.938330Z,"{""device"": ""desktop""}"
int-21c78fa943,liam_harris_972f,veg-burrito-173672,view,2025-08-10T04:53:40.982406Z,"{""device"": ""mobile""}"
int-21f69cab66,liam_harris_972f,veg-manchurian-gravy-7d1fde,rating,2025-08-31T04:53:30.678218Z,"{""rating"": 5}"
int-2201d977f1,meera_nair,dal-tadka-15e912,view,2025-09-06T04:53:35.960056Z,"{""device"": ""desktop""}"
int-2270e0aa88,butterchickenboss,veg-hakka-noodles-d9f3e3,like,2025-07-28T04:53:29.218428Z,{}
int-2271a5bf6e,kabir_singh,chocolate-cake-e21af0,view,2025-10-20T04:53:43.221380Z,"{""device"": ""desktop""}"
int-22d3e190ec,liam_harris_972f,aloo-paratha-76e72f,view,2025-09-06T04:53:34.472950Z,"{""device"": ""mobile""}"
int-22efc8a4f0,ishita_pandey,paneer-butter-masala-891ff3,view,2025-08-12T09:41:05.867250Z,"{""platform"": ""web"", ""device"": ""tablet"", ""referrer"": ""internal"", ""duration_seconds"": 63, ""scroll_depth"": 0.59}"
int-232c189134,liam_harris_972f,chole-masala-97dc16,rating,2025-09-13T04:53:37.459528Z,"{""rating"": 4}"
int-24d2d872a0,liam_harris,chole-masala-97dc16,like,2025-11-24T04:53:37.294700Z,{}
int-250eb3e353,ananya_verma,veg-manchurian-gravy-7d1fde,rating,2025-11-06T04:53:30.644374Z,"{""rating"": 4}"
int-250fb67d96,spicequeen,sweet-corn-soup-4ecf25,like,2025-10-07T04:53:31.563860Z,{}
int-25c15aa62c,liam_harris_972f,pav-bhaji-388214,view,2025-08-30T04:53:35.225928Z,"{""device"": ""mobile""}"
int-2690610a9e,spicequeen,chicken-tacos-8b19fd,view,2025-02-17T11:35:23.156953Z,"{""platform"": ""android"", ""device"": ""mobile"", ""referrer"": ""homepage"", ""duration_seconds"": 55, ""scroll_depth"": 0.49}"
int-26ac3f2101,ananya_verma,chicken-curry-7cb53a,view,2025-11-09T04:53:38.738144Z,"{""device"": ""mobile""}"
int-2796b6309a,aditya_patel,veg-hakka-noodles-d9f3e3,view,2024-11-14T12:24:24.281238Z,"{""platform"": ""ios"", ""device"": ""mobile"", ""referrer"": ""search"", ""duration_seconds"": 27, ""scroll_depth"": 0.77}"
int-27b1dc8d7a,ananya_verma,dal-tadka-15e912,like,2025-08-05T04:53:36.365146Z,{}
int-27b49b79f0,liam_harris_972f,paneer-butter-masala-891ff3,view,2025-08-24T04:53:27.060358Z,"{""device"": ""desktop""}"
int-27c603112c,kabir_singh,pasta-alfredo-d9360a,view,2025-10-18T04:53:39.927087Z,"{""device"": ""mobile""}"
int-281051214e,ananya_verma,paneer-butter-masala-891ff3,view,2025-10-26T04:53:27.004228Z,"{""device"": ""desktop""}"
