record,reasons
"{'timestamp': '2025-10-11T04:30:24.419281Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-d1723f3e2c', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'description': 'Masala Dosa with Potato Masala viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T10:07:09.480752Z', 'id': 'int-d235bcf79c', 'recipe_id': 'masala-dosa-87c68c', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 7, 'scroll_depth': 0.54}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-09-29T04:30:37.738935Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-d26449ee08', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Home-style Chicken Curry'}",['duplicate_id']
"{'description': 'Veg Hakka Noodles viewed by noodleninja on android', 'type': 'view', 'timestamp': '2025-08-13T15:13:00.716277Z', 'id': 'int-d2ec1fc21e', 'recipe_id': 'veg-hakka-noodles-8d614e', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 26, 'scroll_depth': 0.43}, 'session_id': 'sess-a1f5aadb22', 'user_id': 'noodleninja'}",['duplicate_id']
"{'description': 'Idli with Sambar viewed by noodleninja on web', 'type': 'view', 'timestamp': '2025-08-13T15:22:58.716277Z', 'id': 'int-d2f7c1b718', 'recipe_id': 'idli-sambar-95c3a4', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'social', 'duration_seconds': 74, 'scroll_depth': 0.61}, 'session_id': 'sess-a1f5aadb22', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-09-21T04:30:45.604216Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'kheer-76032e', 'id': 'int-d32c6d1c07', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni rated Kheer (Rice Pudding) 3 stars'}",['duplicate_id']
"{'timestamp': '2025-10-19T04:30:28.911743Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-d390aa128b', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Sweet Corn Soup'}",['duplicate_id']
"{'timestamp': '2025-09-24T04:30:26.148005Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-d41c977d79', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-09-10T04:30:33.228001Z', 'metadata': {'success': False, 'time_taken_minutes': 83}, 'type': 'attempt', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-d467db103f', 'user_id': 'meera_nair', 'description': 'meera_nair attempted Aloo Paratha (failed)'}",['duplicate_id']
"{'timestamp': '2025-10-27T04:30:36.579187Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-d4d123d1ee', 'user_id': 'currymaster', 'description': 'currymaster viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-10-14T04:30:40.705912Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-d595d05b4d', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Veg Burrito'}",['duplicate_id']
"{'timestamp': '2025-08-24T04:30:42.052425Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-d5b329c324', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Chocolate Cake (One Bowl)'}",['duplicate_id']
"{'timestamp': '2025-10-10T04:30:28.153370Z', 'metadata': {'success': True, 'time_taken_minutes': 36}, 'type': 'attempt', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-d5d7ba970b', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a attempted Veg Manchurian (Gravy) (success)'}",['duplicate_id']
"{'description': 'Idli with Sambar viewed by rohan_kulkarni on android', 'type': 'view', 'timestamp': '2025-03-30T04:48:05.126374Z', 'id': 'int-d5dce5c3f8', 'recipe_id': 'idli-sambar-95c3a4', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 36, 'scroll_depth': 0.53}, 'session_id': 'sess-2129fae9dd', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-10-12T04:30:36.422393Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-d5ef0c918f', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Egg Fried Rice'}",['duplicate_id']
"{'description': 'Kheer (Rice Pudding) viewed by noodleninja_8a8a on web', 'type': 'view', 'timestamp': '2025-04-18T07:59:14.765033Z', 'id': 'int-d71d544840', 'recipe_id': 'kheer-76032e', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'homepage', 'duration_seconds': 23, 'scroll_depth': 0.39}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-08-25T04:30:25.794839Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-d723750d3f', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-10-26T04:30:25.600233Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-d752ecc96d', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-11-18T04:30:27.304053Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-d75325438f', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-10-14T04:30:39.411455Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-d792269869', 'user_id': 'currymaster', 'description': 'currymaster viewed Pasta Alfredo'}",['duplicate_id']
"{'timestamp': '2025-08-28T04:30:30.808682Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-d847a22f97', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Masala Dosa with Potato Masala'}",['duplicate_id']
"{'description': 'currymaster rated Home-style Chicken Curry 5 stars', 'type': 'rating', 'timestamp': '2025-04-02T09:26:30.606006Z', 'id': 'int-d8d937d3ef', 'recipe_id': 'chicken-curry-9bf96a', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 5, 'referrer': 'suggested', 'sentiment': 'positive'}, 'session_id': 'sess-736834fa81', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-09-03T04:30:35.640316Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-d91ceb8386', 'user_id': 'currymaster', 'description': 'currymaster viewed Chole Masala'}",['duplicate_id']
"{'description': 'aarav_sharma rated Home-style Chicken Curry 3 stars', 'type': 'rating', 'timestamp': '2024-11-15T04:37:22.195091Z', 'id': 'int-d92b5c89b6', 'recipe_id': 'chicken-curry-9bf96a', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 3, 'referrer': 'search', 'sentiment': 'neutral'}, 'session_id': 'sess-19953db438', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'timestamp': '2025-10-02T04:30:43.956082Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-d9431a1ec0', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-09-10T04:30:23.899112Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-d9a4db6114', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Paneer Butter Masala'}",['duplicate_id']
"{'timestamp': '2025-11-22T04:30:31.921680Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-da08fb51d1', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-08-18T04:30:34.301616Z', 'metadata': {'success': True, 'time_taken_minutes': 36}, 'type': 'attempt', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-db5aa038f7', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni attempted Pav Bhaji (success)'}",['duplicate_id']
"{'description': 'priya_deshmukh rated Tomato Basil Soup 2 stars', 'type': 'rating', 'timestamp': '2025-04-26T09:08:18.037727Z', 'id': 'int-db924d826d', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'web', 'device': 'desktop', 'rating': 2, 'referrer': 'suggested', 'sentiment': 'negative'}, 'session_id': 'sess-57a15620fe', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'description': 'priya_deshmukh rated Dal Tadka (Yellow Lentils with Tadka) 3 stars', 'type': 'rating', 'timestamp': '2025-04-26T10:42:56.037727Z', 'id': 'int-db92e2d7cc', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 3, 'referrer': 'social', 'sentiment': 'neutral'}, 'session_id': 'sess-e686561a04', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'timestamp': '2025-08-15T04:30:24.391444Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-dc2c93671e', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-10-11T04:30:33.196811Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-dc414d0f65', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma rated Aloo Paratha 5 stars'}",['duplicate_id']
"{'timestamp': '2025-10-13T04:30:24.186126Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-dc7f1951d1', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-09-15T04:30:39.235331Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-dd00e3eae8', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Pasta Alfredo'}",['duplicate_id']
"{'timestamp': '2025-08-09T04:30:30.150819Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-dde7a39abd', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-09-06T04:30:44.944568Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-de3887a485', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-09-11T04:30:21.871546Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-def7a07457', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Khichdi'}",['duplicate_id']
"{'timestamp': '2025-09-20T04:30:26.059942Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-df164575cc', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Veg Hakka Noodles'}",['duplicate_id']
"{'description': 'currymaster rated Masala Dosa with Potato Masala 1 stars', 'type': 'rating', 'timestamp': '2025-04-02T12:13:55.606006Z', 'id': 'int-df6808c967', 'recipe_id': 'masala-dosa-87c68c', 'metadata': {'platform': 'web', 'device': 'desktop', 'rating': 1, 'referrer': 'search', 'sentiment': 'negative'}, 'session_id': 'sess-9d1794c683', 'user_id': 'currymaster'}",['duplicate_id']
"{'description': 'Egg Fried Rice viewed by meera_nair on web', 'type': 'view', 'timestamp': '2025-11-09T03:19:06.655356Z', 'id': 'int-dfe48b19a8', 'recipe_id': 'egg-fried-rice-8c141f', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'homepage', 'duration_seconds': 26, 'scroll_depth': 0.21}, 'session_id': 'sess-0f122bb5fc', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-10-08T04:30:35.523625Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-e057a74467', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-10-24T04:30:30.673701Z', 'metadata': {'success': False, 'time_taken_minutes': 25}, 'type': 'attempt', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-e0713a10cb', 'user_id': 'currymaster', 'description': 'currymaster attempted Tomato Basil Soup (failed)'}",['duplicate_id']
"{'timestamp': '2025-11-23T04:30:25.230673Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-e0ba99a9f5', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni rated Chicken Biryani (Dum Style) 3 stars'}",['duplicate_id']
"{'timestamp': '2025-09-05T04:30:40.216761Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-e0cdcd207d', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Veg Burrito'}",['duplicate_id']
"{'timestamp': '2025-11-04T04:30:27.990498Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-e0d69c3f4c', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma rated Veg Manchurian (Gravy) 5 stars'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by omar_hassan on web', 'type': 'view', 'timestamp': '2024-11-19T11:10:41.480752Z', 'id': 'int-e0f01369fb', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 88, 'scroll_depth': 0.69}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'Chocolate Cake (One Bowl) viewed by rohan_kulkarni on web', 'type': 'view', 'timestamp': '2025-03-30T04:18:57.126374Z', 'id': 'int-e1644517a8', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'internal', 'duration_seconds': 78, 'scroll_depth': 0.25}, 'session_id': 'sess-2129fae9dd', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-08-23T04:30:36.652250Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-e188e16567', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-11-06T04:30:34.079162Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-e25e373899', 'user_id': 'noodleninja', 'description': 'noodleninja liked Pav Bhaji'}",['duplicate_id']
"{'timestamp': '2025-09-07T04:30:41.097672Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-e266b72568', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Chicken Tacos'}",['duplicate_id']
"{'description': 'Egg Fried Rice viewed by omar_hassan on ios', 'type': 'view', 'timestamp': '2024-11-19T12:15:16.480752Z', 'id': 'int-e2d5ed255f', 'recipe_id': 'egg-fried-rice-8c141f', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 62, 'scroll_depth': 0.5}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-09-16T04:30:34.636104Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-e2ff0cf328', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'timestamp': '2025-09-25T04:30:32.375826Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-e30618c516', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni rated Idli with Sambar 5 stars'}",['duplicate_id']
"{'description': 'aarav_sharma attempted Aloo Paratha (success)', 'type': 'attempt', 'timestamp': '2024-11-15T05:49:16.195091Z', 'id': 'int-e3257b5ec2', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'success': True, 'notes': '', 'device': 'mobile', 'platform': 'ios', 'referrer': 'search', 'time_taken_minutes': 81}, 'session_id': 'sess-e483ae6437', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'description': 'Chole Masala viewed by noodleninja on web', 'type': 'view', 'timestamp': '2025-08-13T12:59:48.716277Z', 'id': 'int-e34069fa99', 'recipe_id': 'chole-masala-4e3599', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'social', 'duration_seconds': 10, 'scroll_depth': 0.76}, 'session_id': 'sess-f1dacb93e4', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-08-13T04:30:45.224614Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-e3db72c0bd', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-11-01T04:30:25.944113Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-e4786a93f2', 'user_id': 'currymaster', 'description': 'currymaster viewed Veg Hakka Noodles'}",['duplicate_id']
"{'description': 'Veg Hakka Noodles viewed by noodleninja on web', 'type': 'view', 'timestamp': '2025-08-13T15:00:43.716277Z', 'id': 'int-e4fc41f544', 'recipe_id': 'veg-hakka-noodles-8d614e', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'homepage', 'duration_seconds': 67, 'scroll_depth': 0.49}, 'session_id': 'sess-a1f5aadb22', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-09-23T04:30:33.778279Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-e507c37089', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Pav Bhaji'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by meera_nair on ios', 'type': 'view', 'timestamp': '2025-11-09T02:28:31.655356Z', 'id': 'int-e51a6ca664', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 27, 'scroll_depth': 0.42}, 'session_id': 'sess-48a3fec224', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-11-18T04:30:33.437222Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-e541f1f613', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Pav Bhaji'}",['duplicate_id']
"{'timestamp': '2025-10-28T04:30:41.243316Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-e5542752ec', 'user_id': 'currymaster', 'description': 'currymaster viewed Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-10-10T04:30:37.899373Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-e55f681dcc', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-09-21T04:30:43.902760Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-e5feda0f8a', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Gulab Jamun'}",['duplicate_id']
"{'description': 'Kheer (Rice Pudding) viewed by noodleninja on ios', 'type': 'view', 'timestamp': '2025-08-13T14:39:23.716277Z', 'id': 'int-e6195a70b1', 'recipe_id': 'kheer-76032e', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 89, 'scroll_depth': 0.33}, 'session_id': 'sess-262453ee30', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-09-28T04:30:28.452162Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-e61bf1e753', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Sweet Corn Soup'}",['duplicate_id']
"{'timestamp': '2025-10-13T04:30:23.444524Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-e6560df078', 'user_id': 'currymaster', 'description': 'currymaster viewed Paneer Butter Masala'}",['duplicate_id']
"{'timestamp': '2025-09-04T04:30:45.069111Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-e66b12dc53', 'user_id': 'currymaster', 'description': 'currymaster viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-10-08T04:30:34.112695Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-e6ecd3ef3f', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Pav Bhaji'}",['duplicate_id']
"{'timestamp': '2025-10-11T04:30:41.067228Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-e711b49cbb', 'user_id': 'currymaster', 'description': 'currymaster viewed Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-11-16T04:30:31.782298Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-e71fe24ffd', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-11-19T04:30:24.143170Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-e7277a9d74', 'user_id': 'currymaster', 'description': 'currymaster viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-09-13T04:30:42.146965Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-e7c86a49e6', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Chocolate Cake (One Bowl)'}",['duplicate_id']
"{'timestamp': '2025-10-09T04:30:39.575615Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-e8117fa68a', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Pasta Alfredo'}",['duplicate_id']
"{'timestamp': '2025-09-08T04:30:25.519419Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-e84d0521ad', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Veg Hakka Noodles'}",['duplicate_id']
"{'description': 'Dal Tadka (Yellow Lentils with Tadka) viewed by priya_deshmukh on web', 'type': 'view', 'timestamp': '2025-04-26T08:00:26.037727Z', 'id': 'int-e8bce91e45', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'social', 'duration_seconds': 51, 'scroll_depth': 0.66}, 'session_id': 'sess-0544e75be2', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'timestamp': '2025-11-13T04:30:33.342804Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-e99cb62dc0', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Pav Bhaji'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by noodleninja_8a8a on ios', 'type': 'view', 'timestamp': '2025-04-18T08:52:43.765033Z', 'id': 'int-ea22c02ece', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'social', 'duration_seconds': 28, 'scroll_depth': 0.91}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'description': 'meera_nair rated Chicken Tacos 3 stars', 'type': 'rating', 'timestamp': '2025-11-09T02:32:56.655356Z', 'id': 'int-eaaaa37dbc', 'recipe_id': 'chicken-tacos-b53897', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 3, 'referrer': 'homepage', 'sentiment': 'neutral'}, 'session_id': 'sess-abecc3f7fe', 'user_id': 'meera_nair'}",['duplicate_id']
"{'description': 'noodleninja_8a8a liked Chocolate Cake (One Bowl)', 'type': 'like', 'timestamp': '2025-04-18T08:57:38.765033Z', 'id': 'int-eb7e689c9c', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'suggested'}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'description': 'Khichdi viewed by noodleninja_8a8a on android', 'type': 'view', 'timestamp': '2025-04-18T06:33:35.765033Z', 'id': 'int-eb97ed2fe1', 'recipe_id': 'khichdi-4a02f193', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 14, 'scroll_depth': 0.86}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-09-24T04:30:28.021484Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-ebdbe910f0', 'user_id': 'currymaster', 'description': 'currymaster rated Veg Manchurian (Gravy) 3 stars'}",['duplicate_id']
"{'timestamp': '2025-10-27T04:30:26.175802Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-ebe2ca3a3f', 'user_id': 'meera_nair', 'description': 'meera_nair liked Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-09-18T04:30:43.475966Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-ec2c8cfc38', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-09-10T04:30:32.228748Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-ec402a93ac', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma liked Idli with Sambar'}",['duplicate_id']
